192.168.135.186 - - [11/Sep/2015:15:16:55 +0800] "GET / HTTP/1.1" 200 762 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36"
192.168.132.90 - - [11/Sep/2015:15:22:11 +0800] "GET /css/app.css HTTP/1.1" 304 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.132.90 - - [11/Sep/2015:15:22:11 +0800] "GET /js/foundation.js HTTP/1.1" 304 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.132.90 - - [11/Sep/2015:15:22:11 +0800] "GET /js/templates.js HTTP/1.1" 304 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.132.90 - - [11/Sep/2015:15:22:11 +0800] "GET /js/routes.js HTTP/1.1" 304 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.132.90 - - [11/Sep/2015:15:22:11 +0800] "GET /js/app.js HTTP/1.1" 304 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.132.90 - - [11/Sep/2015:15:22:11 +0800] "GET /views/home.html HTTP/1.1" 304 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.132.90 - - [11/Sep/2015:15:22:11 +0800] "GET /img/1-others.png HTTP/1.1" 404 168 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.135.186 - - [11/Sep/2015:15:22:33 +0800] "GET /img/1-others.png HTTP/1.1" 404 570 "http://192.168.135.186:8081/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36"
192.168.132.90 - - [11/Sep/2015:15:24:21 +0800] "GET / HTTP/1.1" 200 762 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.132.90 - - [11/Sep/2015:15:24:21 +0800] "GET /css/app.css HTTP/1.1" 304 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.132.90 - - [11/Sep/2015:15:24:21 +0800] "GET /js/foundation.js HTTP/1.1" 304 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.132.90 - - [11/Sep/2015:15:24:21 +0800] "GET /js/routes.js HTTP/1.1" 200 238 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.132.90 - - [11/Sep/2015:15:24:21 +0800] "GET /js/templates.js HTTP/1.1" 304 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.132.90 - - [11/Sep/2015:15:24:21 +0800] "GET /js/app.js HTTP/1.1" 200 15426 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.132.90 - - [11/Sep/2015:15:24:21 +0800] "GET /views/home.html HTTP/1.1" 200 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.132.90 - - [11/Sep/2015:15:24:22 +0800] "GET /img/1-others.png HTTP/1.1" 404 168 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.135.186 - - [11/Sep/2015:15:26:21 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36"
192.168.135.186 - - [11/Sep/2015:15:26:21 +0800] "GET /css/app.css HTTP/1.1" 304 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36"
192.168.135.186 - - [11/Sep/2015:15:26:21 +0800] "GET /js/foundation.js HTTP/1.1" 304 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36"
192.168.135.186 - - [11/Sep/2015:15:26:21 +0800] "GET /js/templates.js HTTP/1.1" 304 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36"
192.168.135.186 - - [11/Sep/2015:15:26:21 +0800] "GET /js/routes.js HTTP/1.1" 304 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36"
192.168.135.186 - - [11/Sep/2015:15:26:21 +0800] "GET /js/app.js HTTP/1.1" 200 15943 "http://192.168.135.186:8081/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36"
192.168.135.186 - - [11/Sep/2015:15:26:21 +0800] "GET /views/home.html HTTP/1.1" 304 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36"
192.168.135.186 - - [11/Sep/2015:15:26:32 +0800] "GET /img/1-others.png HTTP/1.1" 404 570 "http://192.168.135.186:8081/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36"
192.168.132.90 - - [11/Sep/2015:15:28:27 +0800] "GET / HTTP/1.1" 200 762 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.132.90 - - [11/Sep/2015:15:28:27 +0800] "GET /css/app.css HTTP/1.1" 304 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.132.90 - - [11/Sep/2015:15:28:27 +0800] "GET /js/foundation.js HTTP/1.1" 304 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.132.90 - - [11/Sep/2015:15:28:27 +0800] "GET /js/routes.js HTTP/1.1" 200 238 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
192.168.132.90 - - [11/Sep/2015:15:28:27 +0800] "GET /js/templates.js HTTP/1.1" 304 0 "http://192.168.135.186:8081/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
